product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,size_model,size_number,cotton,polyester,elastane,elasterell
77,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,dark_blue,skinny_fit,,,0.99,0.0,0.01,0.0
78,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,white,skinny_fit,,,0.99,0.0,0.01,0.0
79,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,gray_denim,skinny_fit,,,0.99,0.0,0.01,0.0
80,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,light_denim_blue,skinny_fit,,,0.99,0.0,0.01,0.0
81,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,black_washed-out,skinny_fit,,,0.99,0.0,0.01,0.0
82,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,black_washed_out,skinny_fit,,,0.99,0.0,0.01,0.0
83,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,black_no_fade_black,skinny_fit,,,0.99,0.0,0.01,0.0
84,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,blue,skinny_fit,,,0.99,0.0,0.01,0.0
85,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,denim_blue,skinny_fit,,,0.99,0.0,0.01,0.0
86,730863005,,skinny_jeans,29.99,2021-07-11 12:14:42,730863,5,graphite_gray,skinny_fit,,,0.99,0.0,0.01,0.0
87,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,black_washed_out,regular_fit,,,0.98,0.0,0.02,0.0
88,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,graphite_gray,regular_fit,,,0.98,0.0,0.02,0.0
89,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,light_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
90,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,black,regular_fit,,,0.98,0.0,0.02,0.0
91,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,cream,regular_fit,,,0.98,0.0,0.02,0.0
92,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,light_blue,regular_fit,,,0.98,0.0,0.02,0.0
93,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
94,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,dark_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
95,811993003,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,3,pale_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
96,974202003,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,3,denim_blue,regular_fit,187,,1.0,0.0,0.0,0.0
97,974202003,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,3,light_denim_blue,regular_fit,,,1.0,0.0,0.0,0.0
98,974202003,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,3,black,regular_fit,,,1.0,0.0,0.0,0.0
99,974202002,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,2,denim_blue,regular_fit,187,,1.0,0.0,0.0,0.0
100,974202002,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,2,light_denim_blue,regular_fit,,,1.0,0.0,0.0,0.0
101,974202002,,regular_denim_joggers,29.99,2021-07-11 12:14:42,974202,2,black,regular_fit,,,1.0,0.0,0.0,0.0
102,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,black_washed_out,regular_fit,,,0.98,0.0,0.02,0.0
103,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,graphite_gray,regular_fit,,,0.98,0.0,0.02,0.0
104,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,light_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
105,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,black,regular_fit,,,0.98,0.0,0.02,0.0
106,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,cream,regular_fit,,,0.98,0.0,0.02,0.0
107,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,light_blue,regular_fit,,,0.98,0.0,0.02,0.0
108,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
109,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,dark_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
110,811993024,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,24,pale_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
